Date,Account,Amount,Class
09/05/2020,JMeter,81.69066165343261,NORMAL
09/05/2020,JMeter,13.017838382049906,NORMAL
09/05/2020,JMeter,49.25699738195337,NORMAL
09/05/2020,JMeter,69.28497756065781,NORMAL
09/05/2020,JMeter,95.28654203642844,NORMAL
09/05/2020,JMeter,32.92533435780356,NORMAL
09/05/2020,JMeter,76.57602727893598,NORMAL
09/05/2020,JMeter,75.85345680833244,NORMAL
09/05/2020,JMeter,18.901436130914462,NORMAL
09/05/2020,JMeter,87.01998281896405,NORMAL
09/05/2020,JMeter,13.801548981719215,NORMAL
09/05/2020,JMeter,38.66276227109241,NORMAL
09/05/2020,JMeter,76.8621652727563,NORMAL
09/05/2020,JMeter,11.218593514876252,NORMAL
09/05/2020,JMeter,70.8533780078779,NORMAL
09/05/2020,JMeter,6626.971735562477,ANOMALY
09/05/2020,JMeter,66.07443094696302,NORMAL
09/05/2020,JMeter,38.496751255585814,NORMAL
09/05/2020,JMeter,96.44941572788889,NORMAL
09/05/2020,JMeter,78.09882548703803,NORMAL
09/05/2020,JMeter,22.6133167407488,NORMAL
09/05/2020,JMeter,72.57202564793467,NORMAL
09/05/2020,JMeter,56.31418536113326,NORMAL
09/05/2020,JMeter,51.54493971061629,NORMAL
09/05/2020,JMeter,28.3023384877753,NORMAL
09/05/2020,JMeter,7251.351550383976,ANOMALY
09/05/2020,JMeter,32.43223926070298,NORMAL
09/05/2020,JMeter,5.612664734822237,NORMAL
09/05/2020,JMeter,46.84459173385147,NORMAL
09/05/2020,JMeter,46.283743454278046,NORMAL
09/05/2020,JMeter,47.40564406762794,NORMAL
09/05/2020,JMeter,88.77312113608157,NORMAL
09/05/2020,JMeter,41.02883439590018,NORMAL
09/05/2020,JMeter,45.29721032527378,NORMAL
09/05/2020,JMeter,4.390574162965222,NORMAL
09/05/2020,JMeter,6691.433170101613,ANOMALY
09/05/2020,JMeter,32.05988194501691,NORMAL
09/05/2020,JMeter,43.44100027709362,NORMAL
09/05/2020,JMeter,70.73417519471174,NORMAL
09/05/2020,JMeter,41.36295685202065,NORMAL
09/05/2020,JMeter,3487.349167761982,ANOMALY
09/05/2020,JMeter,26.41590499719726,NORMAL
09/05/2020,JMeter,83.4134589084875,NORMAL
09/05/2020,JMeter,67.66801977455941,NORMAL
09/05/2020,JMeter,3.38281417537335,NORMAL
09/05/2020,JMeter,38.39551991096769,NORMAL
09/05/2020,JMeter,35.72445355769895,NORMAL
09/05/2020,JMeter,70.14459687608291,NORMAL
09/05/2020,JMeter,51.56064701583595,NORMAL
09/05/2020,JMeter,25.519323848163033,NORMAL
09/05/2020,JMeter,2480.8176406487246,ANOMALY
09/05/2020,JMeter,56.46617800614593,NORMAL
09/05/2020,JMeter,59.569178967913395,NORMAL
09/05/2020,JMeter,16.46102433590062,NORMAL
09/05/2020,JMeter,26.18800019975517,NORMAL
09/05/2020,JMeter,87.77320255271893,NORMAL
09/05/2020,JMeter,2.1159964101253093,NORMAL
09/05/2020,JMeter,30.135799065574275,NORMAL
09/05/2020,JMeter,14.540579033761158,NORMAL
09/05/2020,JMeter,50.17059619030073,NORMAL
09/05/2020,JMeter,5718.771980348784,ANOMALY
09/05/2020,JMeter,98.33161768007507,NORMAL
09/05/2020,JMeter,92.76003655387022,NORMAL
09/05/2020,JMeter,28.671779994148682,NORMAL
09/05/2020,JMeter,25.02783671920016,NORMAL
09/05/2020,JMeter,78.32632806466813,NORMAL
09/05/2020,JMeter,14.592543289828564,NORMAL
09/05/2020,JMeter,1.4507416546548413,NORMAL
09/05/2020,JMeter,88.18905766259672,NORMAL
09/05/2020,JMeter,8.315141619119881,NORMAL
09/05/2020,JMeter,3846.774564825717,ANOMALY
09/05/2020,JMeter,59.965171380160385,NORMAL
09/05/2020,JMeter,94.95016103005945,NORMAL
09/05/2020,JMeter,29.78423986867693,NORMAL
09/05/2020,JMeter,66.90802413906219,NORMAL
09/05/2020,JMeter,46.6808278406873,NORMAL
09/05/2020,JMeter,74.48898934654012,NORMAL
09/05/2020,JMeter,66.38868510788444,NORMAL
09/05/2020,JMeter,10.877578116061326,NORMAL
09/05/2020,JMeter,64.68959976299536,NORMAL
09/05/2020,JMeter,50.45025643234712,NORMAL
09/05/2020,JMeter,29.062491673455114,NORMAL
09/05/2020,JMeter,54.50111408686366,NORMAL
09/05/2020,JMeter,39.47893857569235,NORMAL
09/05/2020,JMeter,67.20109984194303,NORMAL
09/05/2020,JMeter,25.598098115266033,NORMAL
09/05/2020,JMeter,29.901201274525313,NORMAL
09/05/2020,JMeter,0.9668720864048908,NORMAL
09/05/2020,JMeter,71.74524550270776,NORMAL
09/05/2020,JMeter,64.01627579910267,NORMAL
09/05/2020,JMeter,3856.178404866908,ANOMALY
09/05/2020,JMeter,7.5600173447485375,NORMAL
09/05/2020,JMeter,15.20286969413508,NORMAL
09/05/2020,JMeter,38.70529671594222,NORMAL
09/05/2020,JMeter,37.27537324281624,NORMAL
09/05/2020,JMeter,98.98205368157508,NORMAL
09/05/2020,JMeter,65.43524156667422,NORMAL
09/05/2020,JMeter,42.18699395793751,NORMAL
09/05/2020,JMeter,4.64235743274709,NORMAL
09/05/2020,JMeter,81.80639447159382,NORMAL
09/05/2020,JMeter,97.00631103255537,NORMAL
09/05/2020,JMeter,5.401406754604476,NORMAL
09/05/2020,JMeter,24.34656872188954,NORMAL
09/05/2020,JMeter,92.18836412278063,NORMAL
09/05/2020,JMeter,48.64597920513262,NORMAL
09/05/2020,JMeter,8445.293932338198,ANOMALY
09/05/2020,JMeter,65.43583881100648,NORMAL
09/05/2020,JMeter,8.719479993219903,NORMAL
09/05/2020,JMeter,91.68643874384553,NORMAL
09/05/2020,JMeter,35.29857742492833,NORMAL
09/05/2020,JMeter,4435.6737058097515,ANOMALY
09/05/2020,JMeter,71.20356955213789,NORMAL
09/05/2020,JMeter,95.33488511673342,NORMAL
09/05/2020,JMeter,84.15337171152974,NORMAL
09/05/2020,JMeter,95.7491979189902,NORMAL
09/05/2020,JMeter,8936.94664743896,ANOMALY
09/05/2020,JMeter,81.84174621544207,NORMAL
09/05/2020,JMeter,30.71199157839768,NORMAL
09/05/2020,JMeter,96.88198127700211,NORMAL
09/05/2020,JMeter,60.57710680037335,NORMAL
09/05/2020,JMeter,8502.563072117257,ANOMALY
09/05/2020,JMeter,23.746144570380203,NORMAL
09/05/2020,JMeter,59.421999331305095,NORMAL
09/05/2020,JMeter,0.5758984354100938,NORMAL
09/05/2020,JMeter,21.54122206984258,NORMAL
09/05/2020,JMeter,9334.475701502826,ANOMALY
09/05/2020,JMeter,1.361390738865742,NORMAL
09/05/2020,JMeter,40.75136281308643,NORMAL
09/05/2020,JMeter,72.37680440525465,NORMAL
09/05/2020,JMeter,13.117809554318827,NORMAL
09/05/2020,JMeter,78.50596816155895,NORMAL
09/05/2020,JMeter,46.87481078514186,NORMAL
09/05/2020,JMeter,12.001759878503481,NORMAL
09/05/2020,JMeter,3.6404183989337424,NORMAL
09/05/2020,JMeter,83.64654223604941,NORMAL
09/05/2020,JMeter,2491.2626408842953,ANOMALY
09/05/2020,JMeter,41.950979478425346,NORMAL
09/05/2020,JMeter,94.55180104360039,NORMAL
09/05/2020,JMeter,15.715274875538576,NORMAL
09/05/2020,JMeter,44.08056284730591,NORMAL
09/05/2020,JMeter,61.801761290361604,NORMAL
09/05/2020,JMeter,50.062856634144424,NORMAL
09/05/2020,JMeter,46.06853061421483,NORMAL
09/05/2020,JMeter,32.06207653449674,NORMAL
09/05/2020,JMeter,43.78690321356671,NORMAL
09/05/2020,JMeter,21.54743036024237,NORMAL
09/05/2020,JMeter,52.580159935472324,NORMAL
09/05/2020,JMeter,54.413485928800256,NORMAL
09/05/2020,JMeter,44.05208837745659,NORMAL
09/05/2020,JMeter,14.692642814851064,NORMAL
09/05/2020,JMeter,72.94490160796866,NORMAL
09/05/2020,JMeter,55.940129495269666,NORMAL
09/05/2020,JMeter,7.433740121824483,NORMAL
09/05/2020,JMeter,89.89581574695582,NORMAL
09/05/2020,JMeter,50.78473620728292,NORMAL
09/05/2020,JMeter,28.56252410352177,NORMAL
09/05/2020,JMeter,84.5136379885264,NORMAL
09/05/2020,JMeter,49.0389852313737,NORMAL
09/05/2020,JMeter,96.34308169604796,NORMAL
09/05/2020,JMeter,48.68068228713539,NORMAL
09/05/2020,JMeter,65.73454538000553,NORMAL
09/05/2020,JMeter,29.981582010680675,NORMAL
09/05/2020,JMeter,63.99338579397325,NORMAL
09/05/2020,JMeter,23.873564907672773,NORMAL
09/05/2020,JMeter,11.928995806265096,NORMAL
09/05/2020,JMeter,7889.925218203241,ANOMALY
09/05/2020,JMeter,62.074334193430744,NORMAL
09/05/2020,JMeter,69.58838360520927,NORMAL
09/05/2020,JMeter,68.2446837185253,NORMAL
09/05/2020,JMeter,70.39707569337072,NORMAL
09/05/2020,JMeter,3151.56662545966,ANOMALY
09/05/2020,JMeter,15.062676848813139,NORMAL
09/05/2020,JMeter,93.38345133716814,NORMAL
09/05/2020,JMeter,39.78758781521808,NORMAL
09/05/2020,JMeter,4.13450351350061,NORMAL
09/05/2020,JMeter,5733.731038394897,ANOMALY
09/05/2020,JMeter,25.319456947027785,NORMAL
09/05/2020,JMeter,35.021414436605,NORMAL
09/05/2020,JMeter,22.64837805462094,NORMAL
09/05/2020,JMeter,87.09953295461592,NORMAL
09/05/2020,JMeter,39.97574639793776,NORMAL
09/05/2020,JMeter,40.516765334528436,NORMAL
09/05/2020,JMeter,65.39011648483252,NORMAL
09/05/2020,JMeter,52.72440704592635,NORMAL
09/05/2020,JMeter,58.75454921656647,NORMAL
09/05/2020,JMeter,0.7782817111763429,NORMAL
09/05/2020,JMeter,81.51417878042135,NORMAL
09/05/2020,JMeter,24.94685345614551,NORMAL
09/05/2020,JMeter,73.77794069868897,NORMAL
09/05/2020,JMeter,99.60051351431105,NORMAL
09/05/2020,JMeter,9422.569266940438,ANOMALY
09/05/2020,JMeter,94.88292559155173,NORMAL
09/05/2020,JMeter,39.70104664277719,NORMAL
09/05/2020,JMeter,19.775532763860515,NORMAL
09/05/2020,JMeter,73.41998674982737,NORMAL
09/05/2020,JMeter,78.73550991048455,NORMAL
09/05/2020,JMeter,11.919159437159577,NORMAL
09/05/2020,JMeter,67.92165063254652,NORMAL
09/05/2020,JMeter,49.53693370844139,NORMAL
09/05/2020,JMeter,11.94348692850502,NORMAL
09/05/2020,JMeter,65.07174930522251,NORMAL
09/05/2020,JMeter,28.366748710820023,NORMAL
09/05/2020,JMeter,21.411805215664426,NORMAL
09/05/2020,JMeter,9.521287218486318,NORMAL
09/05/2020,JMeter,24.26820969814433,NORMAL
09/05/2020,JMeter,27.018358518910958,NORMAL
09/05/2020,JMeter,50.565387973644896,NORMAL
09/05/2020,JMeter,89.21375621211448,NORMAL
09/05/2020,JMeter,88.91436628156106,NORMAL
09/05/2020,JMeter,8.458918575889385,NORMAL
09/05/2020,JMeter,6481.743455824139,ANOMALY
09/05/2020,JMeter,87.31856402362436,NORMAL
09/05/2020,JMeter,92.80893636844606,NORMAL
09/05/2020,JMeter,48.13800149100428,NORMAL
09/05/2020,JMeter,87.88306951035246,NORMAL
09/05/2020,JMeter,645.0582377419423,ANOMALY
09/05/2020,JMeter,88.2503861954865,NORMAL
09/05/2020,JMeter,27.732475726349037,NORMAL
09/05/2020,JMeter,42.007684427120296,NORMAL
09/05/2020,JMeter,40.80797512624936,NORMAL
09/05/2020,JMeter,43.833034175729814,NORMAL
09/05/2020,JMeter,41.96586318113125,NORMAL
09/05/2020,JMeter,3.6671618053752963,NORMAL
09/05/2020,JMeter,69.48290055305631,NORMAL
09/05/2020,JMeter,39.62976035258412,NORMAL
09/05/2020,JMeter,9.264111652105168,NORMAL
09/05/2020,JMeter,63.08252262485594,NORMAL
09/05/2020,JMeter,95.80628732243704,NORMAL
09/05/2020,JMeter,8.003012448689862,NORMAL
09/05/2020,JMeter,49.916347103367464,NORMAL
09/05/2020,JMeter,47.900953093721334,ANOMALY
09/05/2020,JMeter,12.693934740421364,NORMAL
09/05/2020,JMeter,49.280257880085145,NORMAL
09/05/2020,JMeter,13.052957372398355,NORMAL
09/05/2020,JMeter,64.05108086581124,NORMAL
09/05/2020,JMeter,3938.242760590349,ANOMALY
09/05/2020,JMeter,67.55526552423099,NORMAL
09/05/2020,JMeter,43.1540430209266,NORMAL
09/05/2020,JMeter,73.5204496654714,NORMAL
09/05/2020,JMeter,55.6435415581871,NORMAL
09/05/2020,JMeter,41.69533174180392,NORMAL
09/05/2020,JMeter,8.19477480233255,NORMAL
09/05/2020,JMeter,14.37848390898373,NORMAL
09/05/2020,JMeter,55.473564116713916,NORMAL
09/05/2020,JMeter,11.414077490648367,NORMAL
09/05/2020,JMeter,77.02643689376384,NORMAL
09/05/2020,JMeter,16.812548767800827,NORMAL
09/05/2020,JMeter,53.72229968726868,NORMAL
09/05/2020,JMeter,61.41148857204806,NORMAL
09/05/2020,JMeter,9.148722144757693,NORMAL
09/05/2020,JMeter,3812.3929443164097,ANOMALY
09/05/2020,JMeter,67.98100944514461,NORMAL
09/05/2020,JMeter,51.05254905318629,NORMAL
09/05/2020,JMeter,82.83048182325066,NORMAL
09/05/2020,JMeter,86.50069437788106,NORMAL
09/05/2020,JMeter,11.902165975317603,NORMAL
09/05/2020,JMeter,67.10316649261587,NORMAL
09/05/2020,JMeter,33.35835458927051,NORMAL
09/05/2020,JMeter,23.03530710471514,NORMAL
09/05/2020,JMeter,58.96632862005069,NORMAL
09/05/2020,JMeter,59.79703827695745,NORMAL
09/05/2020,JMeter,7.3407095637196935,NORMAL
09/05/2020,JMeter,36.83945506571559,NORMAL
09/05/2020,JMeter,59.789318985454166,NORMAL
09/05/2020,JMeter,16.159648102650138,NORMAL
09/05/2020,JMeter,5017.541535494018,ANOMALY
09/05/2020,JMeter,15.872262369309665,NORMAL
09/05/2020,JMeter,72.74801143567196,NORMAL
09/05/2020,JMeter,93.47970180493623,NORMAL
09/05/2020,JMeter,88.73398360482597,NORMAL
09/05/2020,JMeter,4346.673730452135,ANOMALY
09/05/2020,JMeter,60.37557594972564,NORMAL
09/05/2020,JMeter,8.346988812953926,NORMAL
09/05/2020,JMeter,35.91082870106072,NORMAL
09/05/2020,JMeter,23.175386333652327,NORMAL
09/05/2020,JMeter,7.407951653760591,NORMAL
09/05/2020,JMeter,35.42210183126209,NORMAL
09/05/2020,JMeter,82.26390114999262,NORMAL
09/05/2020,JMeter,83.55870663488977,NORMAL
09/05/2020,JMeter,42.447394160614785,NORMAL
09/05/2020,JMeter,6785.447579590298,ANOMALY
09/05/2020,JMeter,68.66787035003169,NORMAL
09/05/2020,JMeter,46.3749872862275,NORMAL
09/05/2020,JMeter,13.292410210572669,NORMAL
09/05/2020,JMeter,62.69723742032484,NORMAL
09/05/2020,JMeter,72.47191278815201,NORMAL
09/05/2020,JMeter,88.06319735874159,NORMAL
09/05/2020,JMeter,52.41191395869532,NORMAL
09/05/2020,JMeter,20.964976380394063,NORMAL
09/05/2020,JMeter,75.26569068223995,NORMAL
09/05/2020,JMeter,1956.102196546804,ANOMALY
09/05/2020,JMeter,92.59149276224431,NORMAL
09/05/2020,JMeter,10.618170361341338,NORMAL
09/05/2020,JMeter,26.569518220978594,NORMAL
09/05/2020,JMeter,9.355721935086025,NORMAL
09/05/2020,JMeter,68.93150915314652,NORMAL
09/05/2020,JMeter,91.5473728547768,NORMAL
09/05/2020,JMeter,85.54951824472874,NORMAL
09/05/2020,JMeter,42.509566402587076,NORMAL
09/05/2020,JMeter,52.56135724416971,NORMAL
09/05/2020,JMeter,8883.086865970545,ANOMALY
09/05/2020,JMeter,5.626182957035275,NORMAL
09/05/2020,JMeter,41.85741036588001,NORMAL
09/05/2020,JMeter,96.5460020754376,NORMAL
09/05/2020,JMeter,19.48147182054144,NORMAL
09/05/2020,JMeter,3560.4724194403716,ANOMALY
09/05/2020,JMeter,96.44179409411935,NORMAL
09/05/2020,JMeter,33.060738196998976,NORMAL
09/05/2020,JMeter,93.66892975288702,NORMAL
09/05/2020,JMeter,42.17900030643317,NORMAL
09/05/2020,JMeter,3267.652553471877,ANOMALY
09/05/2020,JMeter,91.16775649396709,NORMAL
09/05/2020,JMeter,76.02083539917035,NORMAL
09/05/2020,JMeter,82.70654723016146,NORMAL
09/05/2020,JMeter,95.15483729677604,NORMAL
09/05/2020,JMeter,4087.431182635205,ANOMALY
09/05/2020,JMeter,46.70420789181014,NORMAL
09/05/2020,JMeter,81.20106920948163,NORMAL
09/05/2020,JMeter,49.01472411822868,NORMAL
09/05/2020,JMeter,69.8982131143298,NORMAL
09/05/2020,JMeter,38.71427700793581,NORMAL
09/05/2020,JMeter,75.79749483315726,NORMAL
09/05/2020,JMeter,36.883327769310704,NORMAL
09/05/2020,JMeter,56.021786216592965,NORMAL
09/05/2020,JMeter,45.55780664585672,NORMAL
09/05/2020,JMeter,8061.855438431939,ANOMALY
09/05/2020,JMeter,44.303252244377965,NORMAL
09/05/2020,JMeter,16.337247868131712,NORMAL
09/05/2020,JMeter,7.789639533289005,NORMAL
09/05/2020,JMeter,37.40447954044686,NORMAL
09/05/2020,JMeter,9218.87602461425,ANOMALY
09/05/2020,JMeter,62.47034840001867,NORMAL
09/05/2020,JMeter,66.82741923732365,NORMAL
09/05/2020,JMeter,96.925644363147,NORMAL
09/05/2020,JMeter,20.35716622342889,NORMAL
09/05/2020,JMeter,2426.365027900681,ANOMALY
09/05/2020,JMeter,28.278578568944724,NORMAL
09/05/2020,JMeter,24.87485782815888,NORMAL
09/05/2020,JMeter,39.59580346706706,NORMAL
09/05/2020,JMeter,98.46207234153633,NORMAL
09/05/2020,JMeter,30.979251424689913,NORMAL
09/05/2020,JMeter,32.34372845580344,NORMAL
09/05/2020,JMeter,88.06120973404097,NORMAL
09/05/2020,JMeter,79.7926259080121,NORMAL
09/05/2020,JMeter,83.54564783008507,NORMAL
09/05/2020,JMeter,79.07713388528414,NORMAL
09/05/2020,JMeter,71.13424665858875,NORMAL
09/05/2020,JMeter,89.49910775413703,NORMAL
09/05/2020,JMeter,2.6105293420502274,NORMAL
09/05/2020,JMeter,85.21960959530766,NORMAL
09/05/2020,JMeter,24.04187531414641,NORMAL
09/05/2020,JMeter,55.84353102859221,NORMAL
09/05/2020,JMeter,67.52995039283292,NORMAL
09/05/2020,JMeter,55.804331743109046,NORMAL
09/05/2020,JMeter,27.165642616437925,NORMAL
09/05/2020,JMeter,27.05391398125866,NORMAL
09/05/2020,JMeter,21.25996101094586,NORMAL
09/05/2020,JMeter,24.921821229419304,NORMAL
09/05/2020,JMeter,31.794334907359755,NORMAL
09/05/2020,JMeter,57.25416298279189,NORMAL
09/05/2020,JMeter,47.229366823442916,NORMAL
09/05/2020,JMeter,6.8603359975949125,NORMAL
09/05/2020,JMeter,52.78630828547916,NORMAL
09/05/2020,JMeter,66.32200096641725,NORMAL
09/05/2020,JMeter,39.95298781241292,NORMAL
09/05/2020,JMeter,7123.1332132283205,ANOMALY
09/05/2020,JMeter,13.849329824623535,NORMAL
09/05/2020,JMeter,52.671467890573574,NORMAL
09/05/2020,JMeter,72.43931915546368,NORMAL
09/05/2020,JMeter,1.3811203843887565,NORMAL
09/05/2020,JMeter,7551.492768072223,ANOMALY
09/05/2020,JMeter,34.62117132534036,NORMAL
09/05/2020,JMeter,69.26576567294399,NORMAL
09/05/2020,JMeter,56.47656197808685,NORMAL
09/05/2020,JMeter,70.28781448309618,NORMAL
09/05/2020,JMeter,42.22726835148436,NORMAL
09/05/2020,JMeter,66.86266749579963,NORMAL
09/05/2020,JMeter,5.129038956513499,NORMAL
09/05/2020,JMeter,6.212174003734827,NORMAL
09/05/2020,JMeter,95.55920104067073,NORMAL
09/05/2020,JMeter,1101.315278913967,ANOMALY
09/05/2020,JMeter,58.71698804343873,NORMAL
09/05/2020,JMeter,19.859490363073938,NORMAL
09/05/2020,JMeter,81.6506204460192,NORMAL
09/05/2020,JMeter,78.29392398330258,NORMAL
09/05/2020,JMeter,4521.769345345792,ANOMALY
09/05/2020,JMeter,10.893189859739039,NORMAL
09/05/2020,JMeter,55.449003885208604,NORMAL
09/05/2020,JMeter,41.70348788383358,NORMAL
09/05/2020,JMeter,42.281522850134145,NORMAL
09/05/2020,JMeter,8335.180896399599,ANOMALY
09/05/2020,JMeter,45.73281799385378,NORMAL
09/05/2020,JMeter,18.659972425785508,NORMAL
09/05/2020,JMeter,78.244379707647,NORMAL
09/05/2020,JMeter,38.778141916866936,NORMAL
09/05/2020,JMeter,1447.7038753694083,ANOMALY
09/05/2020,JMeter,55.986479226807205,NORMAL
09/05/2020,JMeter,11.118929999912886,NORMAL
09/05/2020,JMeter,8.270839835049483,NORMAL
09/05/2020,JMeter,5.95627735761205,NORMAL
09/05/2020,JMeter,30.97198153816282,NORMAL
09/05/2020,JMeter,53.43971897687477,NORMAL
09/05/2020,JMeter,70.00017978577742,NORMAL
09/05/2020,JMeter,93.77457161342979,NORMAL
09/05/2020,JMeter,12.080562115133752,NORMAL
09/05/2020,JMeter,88.19876718739195,NORMAL
09/05/2020,JMeter,78.14777298190465,NORMAL
09/05/2020,JMeter,15.369159036782765,NORMAL
09/05/2020,JMeter,23.687554527166732,NORMAL
09/05/2020,JMeter,31.40616261584229,NORMAL
09/05/2020,JMeter,83.37269689087363,NORMAL
09/05/2020,JMeter,21.90444966748385,NORMAL
09/05/2020,JMeter,90.8076373935673,NORMAL
09/05/2020,JMeter,20.938772067114375,NORMAL
09/05/2020,JMeter,73.85406636779396,NORMAL
09/05/2020,JMeter,34.23150721846822,NORMAL
09/05/2020,JMeter,56.73873804219496,NORMAL
09/05/2020,JMeter,37.3593077604711,NORMAL
09/05/2020,JMeter,99.7043034751933,NORMAL
09/05/2020,JMeter,73.92712882632976,NORMAL
09/05/2020,JMeter,69.60031306708187,NORMAL
09/05/2020,JMeter,7.396218250042407,NORMAL
09/05/2020,JMeter,18.55851609638193,NORMAL
09/05/2020,JMeter,27.312797767287144,NORMAL
09/05/2020,JMeter,3.2151459047607744,NORMAL
09/05/2020,JMeter,9661.16327654347,ANOMALY
09/05/2020,JMeter,5.049343997570532,NORMAL
09/05/2020,JMeter,67.718135800529,NORMAL
09/05/2020,JMeter,27.89399228873062,NORMAL
09/05/2020,JMeter,89.63635344184857,NORMAL
09/05/2020,JMeter,72.7235398249527,NORMAL
09/05/2020,JMeter,98.62004345682746,NORMAL
09/05/2020,JMeter,9.241618078191093,NORMAL
09/05/2020,JMeter,44.385158468063835,NORMAL
09/05/2020,JMeter,89.8956589574157,NORMAL
09/05/2020,JMeter,7227.722238946763,ANOMALY
09/05/2020,JMeter,61.521796709829616,NORMAL
09/05/2020,JMeter,92.77319052110073,NORMAL
09/05/2020,JMeter,50.32118173199216,NORMAL
09/05/2020,JMeter,92.24323840988869,NORMAL
09/05/2020,JMeter,54.449006810510795,NORMAL
09/05/2020,JMeter,2.617302406804911,NORMAL
09/05/2020,JMeter,5.583176223842989,NORMAL
09/05/2020,JMeter,30.365748219759535,NORMAL
09/05/2020,JMeter,34.21453507265528,NORMAL
09/05/2020,JMeter,5349.065072435196,ANOMALY
09/05/2020,JMeter,50.35269825847577,NORMAL
09/05/2020,JMeter,96.89293355668208,NORMAL
09/05/2020,JMeter,11.193380825501809,NORMAL
