Amount,Class
-107.1614796,NORMAL
100.7139595,NORMAL
-18.06305611,NORMAL
-108.1838289,NORMAL
17.74308324,NORMAL
-24.59601915,NORMAL
-37.31195962,NORMAL
40.62210748,NORMAL
-104.2624915,NORMAL
-7403.115748,ANOMALY
-53.05736193,NORMAL
103.9518346,NORMAL
18.02353341,NORMAL
132.2150856,NORMAL
37.41573532,NORMAL
27.12741945,NORMAL
204.0498535,NORMAL
-33.65387669,NORMAL
106.6430332,NORMAL
-23424.31176,ANOMALY
-123.2817988,NORMAL
105.6196953,NORMAL
-3.435347964,NORMAL
-132.9556067,NORMAL
-127.2430811,NORMAL
-93.88842567,NORMAL
7.594681278,NORMAL
161.1982713,NORMAL
-66.24266692,NORMAL
-90.79086599,NORMAL
17.87282463,NORMAL
-127.541405,NORMAL
7.135404366,NORMAL
62.20504655,NORMAL
20099.33056,ANOMALY
-59.77291804,NORMAL
47.91562635,NORMAL
-125.0021526,NORMAL
-135.9030654,NORMAL
12397.88421,ANOMALY
-86.18073691,NORMAL
-56.96622219,NORMAL
-110.4032695,NORMAL
110.5946474,NORMAL
-24736.82358,ANOMALY
-125.9838663,NORMAL
-68.36940238,NORMAL
51.8334275,NORMAL
-45.19514348,NORMAL
-4318.961547,ANOMALY
-93.20232767,NORMAL
65.12068667,NORMAL
-13.08722101,NORMAL
-214.1984136,NORMAL
55.54246434,NORMAL
-220.9017813,NORMAL
-13.93093954,NORMAL
62.20080222,NORMAL
-56.22266026,NORMAL
-7097.732757,ANOMALY
61.49264679,NORMAL
-88.23491917,NORMAL
51.08731697,NORMAL
92.69479852,NORMAL
-154.4348835,NORMAL
-152.2443746,NORMAL
-33.79546014,NORMAL
-139.4019883,NORMAL
-31.31726306,NORMAL
7988.351333,ANOMALY
103.8439945,NORMAL
123.0561994,NORMAL
46.56142926,NORMAL
-25.36906603,NORMAL
-18109.1638,ANOMALY
9.531003473,NORMAL
11.70555777,NORMAL
110.9346422,NORMAL
69.53099671,NORMAL
44.60922546,ANOMALY
-80.18028788,NORMAL
-121.0188372,NORMAL
143.7446898,NORMAL
43.61387739,NORMAL
-13642.43686,ANOMALY
-70.47436392,NORMAL
70.1389486,NORMAL
168.459037,NORMAL
-92.95968515,NORMAL
-2399.970817,ANOMALY
-170.539123,NORMAL
-30.65233248,NORMAL
-166.6050617,NORMAL
217.5823917,NORMAL
16046.49199,ANOMALY
211.5011089,NORMAL
197.3308221,NORMAL
-116.8811239,NORMAL
112.1889815,NORMAL
7620.093643,ANOMALY
65.26278494,NORMAL
127.1006987,NORMAL
46.39349217,NORMAL
-103.929754,NORMAL
2882.665837,ANOMALY
-77.58919302,NORMAL
10.39107434,NORMAL
57.11213048,NORMAL
-66.18427845,NORMAL
50.20229784,NORMAL
49.25431665,NORMAL
89.68861007,NORMAL
42.45291337,NORMAL
-119.7189667,NORMAL
-41.74590365,NORMAL
46.8064653,NORMAL
108.8427634,NORMAL
290.4127058,NORMAL
-67.652218,NORMAL
-22.70673421,NORMAL
120.0942666,NORMAL
46.36431379,NORMAL
43.26570294,NORMAL
-95.22640257,NORMAL
-124.1444121,NORMAL
-15.11222631,NORMAL
45.48441483,NORMAL
-9.379670283,NORMAL
46.09899718,NORMAL
-5062.401432,ANOMALY
-16.60740269,NORMAL
130.7975152,NORMAL
81.50494501,NORMAL
-194.6849098,NORMAL
1583.396535,ANOMALY
-159.1675311,NORMAL
140.6514002,NORMAL
-66.2769721,NORMAL
-118.0901193,NORMAL
-134.2344388,NORMAL
136.8050448,NORMAL
-145.4483699,NORMAL
-20.77522335,NORMAL
-93.26973908,NORMAL
9913.884487,ANOMALY
-45.59556759,NORMAL
-79.66520741,NORMAL
-56.5249321,NORMAL
-70.66548252,NORMAL
7751.343376,ANOMALY
-124.0325162,NORMAL
-54.86121458,NORMAL
-166.6290097,NORMAL
13.47708184,NORMAL
-6090.962402,ANOMALY
5.76231656,NORMAL
-141.1807822,NORMAL
-47.87306029,NORMAL
-88.84569383,NORMAL
1264.427989,ANOMALY
72.61391076,NORMAL
-75.19656103,NORMAL
-84.92853668,NORMAL
96.70789102,NORMAL
14880.03909,ANOMALY
173.3482745,NORMAL
89.50985241,NORMAL
75.16160631,NORMAL
-156.5827735,NORMAL
12388.06349,ANOMALY
-2.756026998,NORMAL
51.05782838,NORMAL
-19.39229191,NORMAL
-171.3431035,NORMAL
49.55629518,NORMAL
119.2693529,NORMAL
216.7408475,NORMAL
-5.715903497,NORMAL
-119.96028,NORMAL
-165.5454392,NORMAL
13.49239498,NORMAL
-138.7103325,NORMAL
-83.53232367,NORMAL
213.7625558,NORMAL
-8228.405866,ANOMALY
156.8191188,NORMAL
-89.31925808,NORMAL
73.07752731,NORMAL
-62.7123529,NORMAL
-130.5086285,NORMAL
-73.36262256,NORMAL
-35.81219881,NORMAL
153.3271165,NORMAL
7.493797787,NORMAL
146.9114081,NORMAL
-34.34575879,NORMAL
159.3086022,NORMAL
-71.35546263,NORMAL
296.0379926,NORMAL
4724.17716,ANOMALY
-61.8305255,NORMAL
-107.6932028,NORMAL
94.25088711,NORMAL
89.50687762,NORMAL
-12283.72512,ANOMALY
166.0027739,NORMAL
-7.117447105,NORMAL
-166.8949056,NORMAL
27.50892225,NORMAL
7029.99981,ANOMALY
-90.85364958,NORMAL
-17.35783857,NORMAL
-70.05856487,NORMAL
-92.59972345,NORMAL
-6203.298417,ANOMALY
25.73431998,NORMAL
-20.23868395,NORMAL
37.79643439,NORMAL
-101.8585931,NORMAL
-290.5261567,NORMAL
-30.71626746,NORMAL
50.48087298,NORMAL
-53.580978,NORMAL
194.4216701,NORMAL
-3530.461649,ANOMALY
174.9167941,NORMAL
119.4304231,NORMAL
-64.1712933,NORMAL
45.25925236,NORMAL
1540.622737,ANOMALY
22.0090465,NORMAL
99.2846241,NORMAL
-120.6140769,NORMAL
-208.2795521,NORMAL
114.8346434,NORMAL
-51.47816984,NORMAL
49.6123101,NORMAL
-19.88617347,NORMAL
19.10251883,NORMAL
16844.03394,ANOMALY
8.546721901,NORMAL
-88.54373378,NORMAL
123.0954235,NORMAL
45.77754297,NORMAL
-15842.10666,ANOMALY
-73.81381234,NORMAL
-1.626177275,NORMAL
73.32769058,NORMAL
293.9146198,NORMAL
1610.912254,ANOMALY
242.3690162,NORMAL
-34.88298125,NORMAL
24.38910972,NORMAL
51.40722186,NORMAL
-6216.485938,ANOMALY
154.4687452,NORMAL
95.20988165,NORMAL
-93.81639052,NORMAL
-90.49977656,NORMAL
-110.9744997,NORMAL
171.8918587,NORMAL
16.88471422,NORMAL
-107.6181969,NORMAL
-71.99928164,NORMAL
9606.63137,ANOMALY
146.0301007,NORMAL
-22.85921553,NORMAL
31.30904445,NORMAL
3.33443068,NORMAL
53.32333278,NORMAL
108.140071,NORMAL
-66.20068164,NORMAL
36.08601779,NORMAL
-57.91476197,NORMAL
-186.3803616,NORMAL
183.3504958,NORMAL
-20.00835366,NORMAL
-23.04828205,NORMAL
61.75728855,NORMAL
569.6683421,ANOMALY
115.8910958,NORMAL
92.83804146,NORMAL
-68.92973227,NORMAL
80.7520004,NORMAL
105.255095,NORMAL
-131.0596772,NORMAL
87.31648404,NORMAL
-67.34187924,NORMAL
-187.3778645,NORMAL
6639.217132,ANOMALY
-42.48100835,NORMAL
-219.1273279,NORMAL
-14.9241635,NORMAL
-176.5101491,NORMAL
12359.83973,ANOMALY
43.0173456,NORMAL
57.72876286,NORMAL
75.60061298,NORMAL
-269.9977934,NORMAL
-72.26883574,NORMAL
-24.4103082,NORMAL
3.686788469,NORMAL
41.51248208,NORMAL
-202.6600761,NORMAL
79.02754444,NORMAL
48.96234906,NORMAL
23.34629192,NORMAL
-71.86054663,NORMAL
163.6449176,NORMAL
-20.38289807,NORMAL
-126.7164677,NORMAL
-52.40803521,NORMAL
-34.00893431,NORMAL
-66.46913697,NORMAL
9.61136912,NORMAL
197.0932702,NORMAL
-11.04505852,NORMAL
51.58595654,NORMAL
144.8087463,NORMAL
4798.592796,ANOMALY
8.402499416,NORMAL
-163.3159771,NORMAL
-172.514733,NORMAL
42.21118281,NORMAL
115.2580568,NORMAL
10.40312448,NORMAL
-72.0976664,NORMAL
13.351406,NORMAL
44.80187939,NORMAL
-2053.483073,ANOMALY
76.39545034,NORMAL
46.21227684,NORMAL
255.5171215,NORMAL
-55.53770215,NORMAL
-85.58635235,NORMAL
-107.6333756,NORMAL
160.7286664,NORMAL
0.654344377,NORMAL
-13.29174037,NORMAL
1861.966792,ANOMALY
30.46867605,NORMAL
-46.99687037,NORMAL
78.77036915,NORMAL
37.46774332,NORMAL
1012.101351,ANOMALY
172.4994576,NORMAL
76.53663734,NORMAL
-184.1527906,NORMAL
9.67837448,NORMAL
5904.191861,ANOMALY
92.93279907,NORMAL
-109.7622001,NORMAL
50.86245291,NORMAL
8.626273826,NORMAL
-10941.53906,ANOMALY
-46.66167841,NORMAL
-97.43792827,NORMAL
-167.3088515,NORMAL
-4.914847644,NORMAL
-17.50067423,NORMAL
65.33395074,NORMAL
167.1337984,NORMAL
-14.51307036,NORMAL
37.4806214,NORMAL
-104.0314059,NORMAL
-15.78078711,NORMAL
-70.40835884,NORMAL
56.45878563,NORMAL
112.0108575,NORMAL
-15780.81587,ANOMALY
108.3523897,NORMAL
-50.08573501,NORMAL
-1.254605251,NORMAL
-44.68088985,NORMAL
10064.28328,ANOMALY
0.53515846,NORMAL
69.90458078,NORMAL
-7.583163676,NORMAL
123.762563,NORMAL
-35.33736813,NORMAL
-94.15553738,NORMAL
-37.53117814,NORMAL
-49.49716015,NORMAL
-148.3366556,NORMAL
1156.575057,ANOMALY
-26.7435317,NORMAL
71.99478561,NORMAL
-44.64281337,NORMAL
-47.64025862,NORMAL
5046.169617,ANOMALY
14.90645454,NORMAL
-50.44126199,NORMAL
5.906176355,NORMAL
-83.25501195,NORMAL
5452.083333,ANOMALY
63.47539377,NORMAL
190.8666764,NORMAL
179.7664867,NORMAL
22.50936956,NORMAL
96.18876528,NORMAL
-142.5210657,NORMAL
-78.06294942,NORMAL
-134.9768831,NORMAL
21.7209838,NORMAL
-10101.71194,ANOMALY
89.81368523,NORMAL
-0.760432886,NORMAL
35.56180529,NORMAL
183.8218682,NORMAL
146.259506,NORMAL
-2.583578865,NORMAL
55.9601476,NORMAL
-63.81995606,NORMAL
-134.6813273,NORMAL
31.01966148,NORMAL
-13.17668821,NORMAL
-42.89065774,NORMAL
-89.20604684,NORMAL
-113.8521039,NORMAL
-11583.56217,ANOMALY
6.510224207,NORMAL
-102.5727457,NORMAL
-120.4810654,NORMAL
-101.2414839,NORMAL
-3418.939646,ANOMALY
34.01603892,NORMAL
-168.9741811,NORMAL
-13.54989854,NORMAL
-62.24032486,NORMAL
-113.6365374,NORMAL
-30.37384096,NORMAL
-119.1148315,NORMAL
224.2396605,NORMAL
-35.8153373,NORMAL
141.0018757,NORMAL
23.23798298,NORMAL
55.66253448,NORMAL
-204.7051725,NORMAL
-62.03766397,NORMAL
-3587.75422,ANOMALY
-59.83345431,NORMAL
174.8562832,NORMAL
64.57042828,NORMAL
-40.97743476,NORMAL
-69.35295698,NORMAL
-67.43335914,NORMAL
-0.761900928,NORMAL
-56.45137492,NORMAL
120.8126012,NORMAL
66.23349999,NORMAL
-104.2790587,NORMAL
-244.861135,NORMAL
-37.79655755,NORMAL
74.19152505,NORMAL
-18811.44173,ANOMALY
-163.7036267,NORMAL
-60.92942914,NORMAL
19.36192122,NORMAL
16.04256893,NORMAL
15978.70721,ANOMALY
163.0801149,NORMAL
-7.341294894,NORMAL
72.95736935,NORMAL
24.8572509,NORMAL
37.78664362,NORMAL
-28.68239035,NORMAL
-66.42348416,NORMAL
157.6765787,NORMAL
209.7654566,NORMAL
-13481.54456,ANOMALY
31.32291173,NORMAL
-58.38546967,NORMAL
17.01594521,NORMAL
-92.62453243,NORMAL
-2.905105044,NORMAL
2.045608981,NORMAL
88.56381985,NORMAL
-66.33513256,NORMAL
-23.65829392,NORMAL
-1015.216439,ANOMALY
-6.75936587,NORMAL
-54.77817038,NORMAL
-13.17694189,NORMAL
26.0524474,NORMAL
11745.68315,ANOMALY
-8.070378003,NORMAL
192.4552808,NORMAL
44.23623271,NORMAL
34.50671152,NORMAL
2564.033893,ANOMALY
-39.89653433,NORMAL
79.29701383,NORMAL
-37.99246958,NORMAL
-61.66859193,NORMAL
-28.33157494,NORMAL
-76.79703371,NORMAL
5.851542832,NORMAL
139.1166453,NORMAL
-252.0783496,NORMAL
-6763.063298,ANOMALY
-145.8040062,NORMAL
76.51020269,NORMAL
-36.5760313,NORMAL
252.6562407,NORMAL
12400.8784,ANOMALY
309.8260882,NORMAL
-50.09480785,NORMAL
-120.4840424,NORMAL
77.75147143,NORMAL
-133.2861833,NORMAL
156.603533,NORMAL
10.66841479,NORMAL
-157.0481349,NORMAL
10.34008567,NORMAL
-9310.022917,ANOMALY
17.67802294,NORMAL
36.96580124,NORMAL
37.11317898,NORMAL
10.86800832,NORMAL
7942.278598,ANOMALY
-243.2624598,NORMAL
-253.7598072,NORMAL
-97.55388826,NORMAL
-257.3440583,NORMAL
-12155.11988,ANOMALY
-98.99442425,NORMAL
-108.0395523,NORMAL
-87.37904919,NORMAL
-146.0383703,NORMAL
11511.0465,ANOMALY
93.96587827,NORMAL
-83.55316698,NORMAL
84.02299974,NORMAL
92.24606999,NORMAL
-13338.81753,ANOMALY
-75.77045857,NORMAL
77.34617111,NORMAL
189.6974267,NORMAL
-11.1591839,NORMAL
-2380.578589,ANOMALY
93.95411054,NORMAL
-3.125283802,NORMAL
115.1756637,NORMAL
6.587861804,NORMAL
212.9069735,NORMAL
-100.6778414,NORMAL
-129.7494145,NORMAL
-20.75220128,NORMAL
-110.0417298,NORMAL
-70.11642255,NORMAL
-36.42701011,NORMAL
-66.59358531,NORMAL
-115.9237748,NORMAL
-37.9498972,NORMAL
-5654.425201,ANOMALY
-28.23963477,NORMAL
85.31034922,NORMAL
124.7498797,NORMAL
-208.8004002,NORMAL
-7002.973817,ANOMALY
134.6583086,NORMAL
-230.3124558,NORMAL
136.3548197,NORMAL
32.52763336,NORMAL
50.99929644,NORMAL
35.66890201,NORMAL
-42.35682391,NORMAL
160.0361999,NORMAL
28.95516929,NORMAL
2468.272825,ANOMALY
184.0821204,NORMAL
55.70505882,NORMAL
-120.5702593,NORMAL
149.7694227,NORMAL
-123.1956316,NORMAL
-175.7361752,NORMAL
-18.65139701,NORMAL
-14.40557104,NORMAL
-6.29029314,NORMAL
17.36588537,NORMAL
-149.1092548,NORMAL
-153.5892592,NORMAL
-132.1914837,NORMAL
26.48091834,NORMAL
-68.69535066,NORMAL
63.92999981,NORMAL
13.75573271,NORMAL
49.57777991,NORMAL
63.92689873,NORMAL
-117.5309826,NORMAL
33.64775799,NORMAL
-42.64836317,NORMAL
-84.59411839,NORMAL
-118.0436229,NORMAL
-8023.376961,ANOMALY
52.90752591,NORMAL
-69.2068303,NORMAL
30.34817731,NORMAL
-28.25112703,NORMAL
117.3873128,NORMAL
13.43271597,NORMAL
44.75680093,NORMAL
235.5830815,NORMAL
182.9850295,NORMAL
-1.818471399,NORMAL
63.37183705,NORMAL
-3.134327617,NORMAL
132.7096162,NORMAL
112.8479028,NORMAL
139.5289809,NORMAL
110.2125553,NORMAL
57.58323734,NORMAL
50.66991262,NORMAL
-52.62726468,NORMAL
62.29729122,NORMAL
-5.269468849,NORMAL
285.485287,NORMAL
-59.08164579,NORMAL
76.48314821,NORMAL
30.63628526,NORMAL
1.738298929,NORMAL
32.61958008,NORMAL
117.2926452,NORMAL
38.49034405,NORMAL
-10096.21632,ANOMALY
