Amount,Class
84.15337171,NORMAL
95.74919792,NORMAL
8936.946647,ANOMALY
81.84174622,NORMAL
30.71199158,NORMAL
96.88198128,NORMAL
60.5771068,NORMAL
8502.563072,ANOMALY
23.74614457,NORMAL
59.42199933,NORMAL
0.575898435,NORMAL
21.54122207,NORMAL
9334.475702,ANOMALY
1.361390739,NORMAL
40.75136281,NORMAL
72.37680441,NORMAL
13.11780955,NORMAL
78.50596816,NORMAL
46.87481079,NORMAL
12.00175988,NORMAL
3.640418399,NORMAL
83.64654224,NORMAL
2491.262641,ANOMALY
41.95097948,NORMAL
94.55180104,NORMAL
15.71527488,NORMAL
44.08056285,NORMAL
61.80176129,NORMAL
50.06285663,NORMAL
46.06853061,NORMAL
32.06207653,NORMAL
43.78690321,NORMAL
21.54743036,NORMAL
52.58015994,NORMAL
54.41348593,NORMAL
44.05208838,NORMAL
14.69264281,NORMAL
72.94490161,NORMAL
55.9401295,NORMAL
7.433740122,NORMAL
89.89581575,NORMAL
50.78473621,NORMAL
28.5625241,NORMAL
84.51363799,NORMAL
49.03898523,NORMAL
96.3430817,NORMAL
48.68068229,NORMAL
65.73454538,NORMAL
29.98158201,NORMAL
63.99338579,NORMAL
23.87356491,NORMAL
11.92899581,NORMAL
7889.925218,ANOMALY
62.07433419,NORMAL
69.58838361,NORMAL
68.24468372,NORMAL
70.39707569,NORMAL
3151.566625,ANOMALY
15.06267685,NORMAL
93.38345134,NORMAL
39.78758782,NORMAL
4.134503514,NORMAL
5733.731038,ANOMALY
25.31945695,NORMAL
35.02141444,NORMAL
22.64837805,NORMAL
87.09953295,NORMAL
39.9757464,NORMAL
40.51676533,NORMAL
65.39011648,NORMAL
52.72440705,NORMAL
58.75454922,NORMAL
0.778281711,NORMAL
81.51417878,NORMAL
24.94685346,NORMAL
73.7779407,NORMAL
99.60051351,NORMAL
9422.569267,ANOMALY
94.88292559,NORMAL
39.70104664,NORMAL
19.77553276,NORMAL
73.41998675,NORMAL
78.73550991,NORMAL
11.91915944,NORMAL
67.92165063,NORMAL
49.53693371,NORMAL
11.94348693,NORMAL
65.07174931,NORMAL
28.36674871,NORMAL
21.41180522,NORMAL
9.521287218,NORMAL
24.2682097,NORMAL
27.01835852,NORMAL
50.56538797,NORMAL
89.21375621,NORMAL
88.91436628,NORMAL
8.458918576,NORMAL
6481.743456,ANOMALY
87.31856402,NORMAL
92.80893637,NORMAL
48.13800149,NORMAL
87.88306951,NORMAL
645.0582377,ANOMALY
88.2503862,NORMAL
27.73247573,NORMAL
42.00768443,NORMAL
40.80797513,NORMAL
43.83303418,NORMAL
41.96586318,NORMAL
3.667161805,NORMAL
69.48290055,NORMAL
39.62976035,NORMAL
9.264111652,NORMAL
63.08252262,NORMAL
95.80628732,NORMAL
8.003012449,NORMAL
49.9163471,NORMAL
47.90095309,ANOMALY
12.69393474,NORMAL
49.28025788,NORMAL
13.05295737,NORMAL
64.05108087,NORMAL
3938.242761,ANOMALY
67.55526552,NORMAL
43.15404302,NORMAL
73.52044967,NORMAL
55.64354156,NORMAL
41.69533174,NORMAL
8.194774802,NORMAL
14.37848391,NORMAL
55.47356412,NORMAL
11.41407749,NORMAL
77.02643689,NORMAL
16.81254877,NORMAL
53.72229969,NORMAL
61.41148857,NORMAL
9.148722145,NORMAL
3812.392944,ANOMALY
67.98100945,NORMAL
51.05254905,NORMAL
82.83048182,NORMAL
86.50069438,NORMAL
11.90216598,NORMAL
67.10316649,NORMAL
33.35835459,NORMAL
23.0353071,NORMAL
58.96632862,NORMAL
59.79703828,NORMAL
7.340709564,NORMAL
36.83945507,NORMAL
59.78931899,NORMAL
16.1596481,NORMAL
5017.541535,ANOMALY
15.87226237,NORMAL
72.74801144,NORMAL
93.4797018,NORMAL
88.7339836,NORMAL
4346.67373,ANOMALY
60.37557595,NORMAL
8.346988813,NORMAL
35.9108287,NORMAL
23.17538633,NORMAL
7.407951654,NORMAL
35.42210183,NORMAL
82.26390115,NORMAL
83.55870663,NORMAL
42.44739416,NORMAL
6785.44758,ANOMALY
68.66787035,NORMAL
46.37498729,NORMAL
13.29241021,NORMAL
62.69723742,NORMAL
72.47191279,NORMAL
88.06319736,NORMAL
52.41191396,NORMAL
20.96497638,NORMAL
75.26569068,NORMAL
1956.102197,ANOMALY
92.59149276,NORMAL
10.61817036,NORMAL
26.56951822,NORMAL
9.355721935,NORMAL
68.93150915,NORMAL
91.54737285,NORMAL
85.54951824,NORMAL
42.5095664,NORMAL
52.56135724,NORMAL
8883.086866,ANOMALY
5.626182957,NORMAL
41.85741037,NORMAL
96.54600208,NORMAL
19.48147182,NORMAL
3560.472419,ANOMALY
96.44179409,NORMAL
33.0607382,NORMAL
93.66892975,NORMAL
42.17900031,NORMAL
3267.652553,ANOMALY
91.16775649,NORMAL
76.0208354,NORMAL
82.70654723,NORMAL
95.1548373,NORMAL
4087.431183,ANOMALY
46.70420789,NORMAL
81.20106921,NORMAL
49.01472412,NORMAL
69.89821311,NORMAL
38.71427701,NORMAL
75.79749483,NORMAL
36.88332777,NORMAL
56.02178622,NORMAL
45.55780665,NORMAL
8061.855438,ANOMALY
44.30325224,NORMAL
16.33724787,NORMAL
7.789639533,NORMAL
37.40447954,NORMAL
9218.876025,ANOMALY
62.4703484,NORMAL
66.82741924,NORMAL
96.92564436,NORMAL
20.35716622,NORMAL
2426.365028,ANOMALY
28.27857857,NORMAL
24.87485783,NORMAL
39.59580347,NORMAL
98.46207234,NORMAL
30.97925142,NORMAL
32.34372846,NORMAL
88.06120973,NORMAL
79.79262591,NORMAL
83.54564783,NORMAL
79.07713389,NORMAL
71.13424666,NORMAL
89.49910775,NORMAL
2.610529342,NORMAL
85.2196096,NORMAL
24.04187531,NORMAL
55.84353103,NORMAL
67.52995039,NORMAL
55.80433174,NORMAL
27.16564262,NORMAL
27.05391398,NORMAL
21.25996101,NORMAL
24.92182123,NORMAL
31.79433491,NORMAL
57.25416298,NORMAL
47.22936682,NORMAL
6.860335998,NORMAL
52.78630829,NORMAL
66.32200097,NORMAL
39.95298781,NORMAL
7123.133213,ANOMALY
13.84932982,NORMAL
52.67146789,NORMAL
72.43931916,NORMAL
1.381120384,NORMAL
7551.492768,ANOMALY
34.62117133,NORMAL
69.26576567,NORMAL
56.47656198,NORMAL
70.28781448,NORMAL
42.22726835,NORMAL
66.8626675,NORMAL
5.129038957,NORMAL
6.212174004,NORMAL
95.55920104,NORMAL
1101.315279,ANOMALY
58.71698804,NORMAL
19.85949036,NORMAL
81.65062045,NORMAL
78.29392398,NORMAL
4521.769345,ANOMALY
10.89318986,NORMAL
55.44900389,NORMAL
41.70348788,NORMAL
42.28152285,NORMAL
8335.180896,ANOMALY
45.73281799,NORMAL
18.65997243,NORMAL
78.24437971,NORMAL
38.77814192,NORMAL
1447.703875,ANOMALY
55.98647923,NORMAL
11.11893,NORMAL
8.270839835,NORMAL
5.956277358,NORMAL
30.97198154,NORMAL
53.43971898,NORMAL
70.00017979,NORMAL
93.77457161,NORMAL
12.08056212,NORMAL
88.19876719,NORMAL
78.14777298,NORMAL
15.36915904,NORMAL
23.68755453,NORMAL
31.40616262,NORMAL
83.37269689,NORMAL
21.90444967,NORMAL
90.80763739,NORMAL
20.93877207,NORMAL
73.85406637,NORMAL
34.23150722,NORMAL
56.73873804,NORMAL
37.35930776,NORMAL
99.70430348,NORMAL
73.92712883,NORMAL
69.60031307,NORMAL
7.39621825,NORMAL
18.5585161,NORMAL
27.31279777,NORMAL
3.215145905,NORMAL
9661.163277,ANOMALY
5.049343998,NORMAL
67.7181358,NORMAL
27.89399229,NORMAL
89.63635344,NORMAL
72.72353982,NORMAL
98.62004346,NORMAL
9.241618078,NORMAL
44.38515847,NORMAL
89.89565896,NORMAL
7227.722239,ANOMALY
61.52179671,NORMAL
92.77319052,NORMAL
50.32118173,NORMAL
92.24323841,NORMAL
54.44900681,NORMAL
2.617302407,NORMAL
5.583176224,NORMAL
30.36574822,NORMAL
34.21453507,NORMAL
5349.065072,ANOMALY
50.35269826,NORMAL
96.89293356,NORMAL
11.19338083,NORMAL
35.7500562,NORMAL
9588.14535,ANOMALY
24.92519044,NORMAL
14.35171133,NORMAL
65.0059099,NORMAL
75.08958405,NORMAL
84.28896505,NORMAL
7.242835635,NORMAL
84.32840549,NORMAL
67.76710124,NORMAL
42.7230519,NORMAL
5624.132122,ANOMALY
33.3395239,NORMAL
7.071692465,NORMAL
52.15075348,NORMAL
34.84247018,NORMAL
32.28801327,NORMAL
51.47264547,NORMAL
23.05239906,NORMAL
21.0074784,NORMAL
76.55269417,NORMAL
82.04668862,NORMAL
53.8530098,NORMAL
34.52880584,NORMAL
98.90882277,NORMAL
36.44141828,NORMAL
4062.523057,ANOMALY
50.01563213,NORMAL
18.50280326,NORMAL
37.68733031,NORMAL
41.54384169,NORMAL
81.94647467,NORMAL
73.79001434,NORMAL
91.12984426,NORMAL
12.62952988,NORMAL
52.07811141,NORMAL
70.78208439,NORMAL
64.61846086,NORMAL
73.91085428,NORMAL
40.38582037,NORMAL
15.10282549,NORMAL
38.93262236,NORMAL
17.95809382,NORMAL
29.68282017,NORMAL
15.55135738,NORMAL
38.59752998,NORMAL
89.69801522,NORMAL
87.22167811,NORMAL
62.36855246,NORMAL
70.57164295,NORMAL
89.58882328,NORMAL
5640.224648,ANOMALY
38.54654836,NORMAL
71.49318885,NORMAL
1.672862171,NORMAL
71.07225803,NORMAL
38.52682868,NORMAL
88.78487662,NORMAL
6.060482575,NORMAL
74.07416353,NORMAL
24.09356725,NORMAL
1021.780401,ANOMALY
98.56667065,NORMAL
97.79197359,NORMAL
54.2086826,NORMAL
74.21770343,NORMAL
33.40577657,NORMAL
49.84461254,NORMAL
79.86285354,NORMAL
92.33372555,NORMAL
22.26613955,NORMAL
2181.884514,ANOMALY
55.87238,NORMAL
73.20251917,NORMAL
77.77864688,NORMAL
30.18307445,NORMAL
4578.176932,ANOMALY
82.2802835,NORMAL
59.89130965,NORMAL
69.05123876,NORMAL
49.16202572,NORMAL
39.73985595,NORMAL
46.48781957,NORMAL
84.53696924,NORMAL
96.16917289,NORMAL
57.33875168,NORMAL
6929.837876,ANOMALY
7.387658019,NORMAL
48.69475424,NORMAL
51.94954443,NORMAL
18.24680402,NORMAL
65.84128891,NORMAL
58.81300458,NORMAL
18.14834083,NORMAL
77.10081692,NORMAL
48.87632845,NORMAL
70.83421849,NORMAL
91.50385022,NORMAL
29.68624962,NORMAL
23.48583113,NORMAL
74.21340097,NORMAL
93.26903588,NORMAL
86.86688342,NORMAL
41.29875586,NORMAL
10.18155357,NORMAL
91.77160429,NORMAL
48.52945531,NORMAL
68.16731169,NORMAL
51.79787689,NORMAL
65.80351901,NORMAL
81.46557645,NORMAL
83.39436459,NORMAL
66.30449608,NORMAL
25.86769251,NORMAL
79.37468113,NORMAL
68.94355391,NORMAL
11.88459245,NORMAL
87.20999069,NORMAL
9.416502381,NORMAL
34.03364858,NORMAL
34.19013645,NORMAL
61.4657203,NORMAL
63.57077058,NORMAL
94.98119147,NORMAL
45.718695,NORMAL
80.27098739,NORMAL
7188.967373,ANOMALY
37.02337018,NORMAL
30.23391344,NORMAL
50.25676937,NORMAL
31.78174568,NORMAL
9006.827144,ANOMALY
29.5220034,NORMAL
63.73741878,NORMAL
74.74279813,NORMAL
30.0455995,NORMAL
55.94986619,NORMAL
51.04086483,NORMAL
74.70045587,NORMAL
65.68493895,NORMAL
47.45229868,NORMAL
78.15502609,NORMAL
38.13567352,NORMAL
36.07697315,NORMAL
28.82672215,NORMAL
82.88687817,NORMAL
3238.563112,ANOMALY
39.10904931,NORMAL
36.3763199,NORMAL
72.78350344,NORMAL
26.61267748,NORMAL
82.29663796,NORMAL
39.32114498,NORMAL
44.09642417,NORMAL
5.686116554,NORMAL
85.12606363,NORMAL
4322.548069,ANOMALY
5.622162674,NORMAL
82.80525217,NORMAL
2.258765882,NORMAL
43.36447142,NORMAL
1378.460715,ANOMALY
36.22869199,NORMAL
90.63006194,NORMAL
76.60465755,NORMAL
35.11680808,NORMAL
44.45346857,NORMAL
96.97599029,NORMAL
64.88958697,NORMAL
50.1833281,NORMAL
36.7765993,NORMAL
9619.221279,ANOMALY
65.71084135,NORMAL
69.56822109,NORMAL
22.12652864,NORMAL
52.0446217,NORMAL
4464.529119,ANOMALY
14.3989951,NORMAL
1.890414715,NORMAL
73.82534348,NORMAL
25.04484503,NORMAL
5199.719822,ANOMALY
29.31089427,NORMAL
13.4524579,NORMAL
38.80717072,NORMAL
8.481567117,NORMAL
3293.028079,ANOMALY
84.13588962,NORMAL
90.7364387,NORMAL
48.16957056,NORMAL
36.29419231,NORMAL
5898.653227,ANOMALY
46.34759645,NORMAL
54.854377,NORMAL
40.8557815,NORMAL
79.32662278,NORMAL
52.54363642,NORMAL
45.46921724,NORMAL
15.28035097,NORMAL
32.96840917,NORMAL
62.69978064,NORMAL
89.46425347,NORMAL
91.46335794,NORMAL
50.00590891,NORMAL
65.96604727,NORMAL
52.88563243,NORMAL
9374.508869,ANOMALY
83.08884037,NORMAL
57.90044296,NORMAL
59.29492502,NORMAL
58.02083595,NORMAL
7810.368245,ANOMALY
79.24953807,NORMAL
78.62691093,NORMAL
78.0156421,NORMAL
27.8728482,NORMAL
59.84122333,NORMAL
48.22052663,NORMAL
19.70816828,NORMAL
11.45729139,NORMAL
0.655237134,NORMAL
5699.479736,ANOMALY
89.05959305,NORMAL
43.32693887,NORMAL
2.257584986,NORMAL
46.22620039,NORMAL
6076.612264,ANOMALY
71.82180893,NORMAL
37.84897201,NORMAL
10.88160832,NORMAL
58.169787,NORMAL
3870.735469,ANOMALY
56.17289689,NORMAL
35.14840833,NORMAL
65.34678595,NORMAL
80.66964781,NORMAL
8.473184703,NORMAL
7.302287472,NORMAL
42.43520551,NORMAL
77.60261639,NORMAL
58.1556979,NORMAL
8964.594204,ANOMALY
44.23544055,NORMAL
70.50984654,NORMAL
84.76328231,NORMAL
91.49788737,NORMAL
95.62226626,NORMAL
8.299489767,NORMAL
84.56379108,NORMAL
47.48705265,NORMAL
14.93570378,NORMAL
1400.493828,ANOMALY
2.940103699,NORMAL
96.36537105,NORMAL
36.96792083,NORMAL
50.01992862,NORMAL
7021.679188,ANOMALY
38.50761143,NORMAL
21.09489141,NORMAL
0.777548909,NORMAL
48.22008579,NORMAL
50.99718688,NORMAL
79.20580826,NORMAL
45.50884433,NORMAL
67.62763396,NORMAL
24.10756696,NORMAL
59.31057561,NORMAL
96.73256084,NORMAL
23.25276893,NORMAL
45.50877707,NORMAL
24.86974731,NORMAL
58.77023484,NORMAL
56.71152215,NORMAL
63.11313027,NORMAL
7.858757274,NORMAL
59.80221976,NORMAL
65.95839946,NORMAL
72.08797702,NORMAL
13.14910181,NORMAL
30.19265946,NORMAL
54.24829717,NORMAL
72.47608301,NORMAL
56.87965345,NORMAL
16.00600045,NORMAL
65.94480101,NORMAL
5.95692694,NORMAL
7415.346932,ANOMALY
7.59084247,NORMAL
16.08381923,NORMAL
13.80163296,NORMAL
19.16163144,NORMAL
97.74235637,NORMAL
97.69313891,NORMAL
72.58728967,NORMAL
62.00413001,NORMAL
9.168740623,NORMAL
7700.276419,ANOMALY
25.89105777,NORMAL
56.0311561,NORMAL
0.348840005,NORMAL
25.52469549,NORMAL
1289.207169,ANOMALY
10.58992004,NORMAL
61.13254801,NORMAL
58.22783966,NORMAL
1.448170468,NORMAL
63.76044445,NORMAL
1.544253985,NORMAL
92.34521384,NORMAL
62.57311232,NORMAL
87.75738,NORMAL
2124.545852,ANOMALY
83.69951272,NORMAL
49.41219503,NORMAL
36.00377488,NORMAL
36.51126574,NORMAL
8444.863796,ANOMALY
21.95940168,NORMAL
72.36986285,NORMAL
74.42886518,NORMAL
51.06693434,NORMAL
9108.953806,ANOMALY
20.93209176,NORMAL
92.93134168,NORMAL
93.44044826,NORMAL
21.98710792,NORMAL
8709.954888,ANOMALY
27.81357541,NORMAL
27.66748511,NORMAL
43.20079095,NORMAL
7.928710545,NORMAL
1221.202775,ANOMALY
84.66104044,NORMAL
92.69408734,NORMAL
61.24134364,NORMAL
78.24120226,NORMAL
31.04567396,NORMAL
12.74788006,NORMAL
81.06980436,NORMAL
41.43108028,NORMAL
78.15828275,NORMAL
4049.946122,ANOMALY
86.72808521,NORMAL
11.29924337,NORMAL
6.399342099,NORMAL
37.55166517,NORMAL
405.0446331,ANOMALY
42.78425976,NORMAL
21.1101794,NORMAL
69.78146538,NORMAL
34.5931139,NORMAL
95.62951106,NORMAL
34.58125352,NORMAL
1.795495583,NORMAL
7.504093793,NORMAL
77.92003947,NORMAL
1136.017665,ANOMALY
97.24320418,NORMAL
19.32730268,NORMAL
53.74299755,NORMAL
75.05472051,NORMAL
77.66774152,NORMAL
28.22462556,NORMAL
23.12880717,NORMAL
58.67052505,NORMAL
38.90398213,NORMAL
15.78808743,NORMAL
24.1054567,NORMAL
87.22923031,NORMAL
85.91191528,NORMAL
29.88204223,NORMAL
8430.076097,ANOMALY
69.3047453,NORMAL
71.80568561,NORMAL
26.00477848,NORMAL
36.69841091,NORMAL
9849.911672,ANOMALY
61.76907251,NORMAL
23.69013249,NORMAL
63.18009982,NORMAL
25.38796135,NORMAL
4657.135243,ANOMALY
99.20669002,NORMAL
29.54526753,NORMAL
37.85769026,NORMAL
74.17972374,NORMAL
79.36603307,NORMAL
48.72650033,NORMAL
38.34198557,NORMAL
80.09279332,NORMAL
20.12555236,NORMAL
96.93639503,NORMAL
88.12833263,NORMAL
65.59488478,NORMAL
97.52141465,NORMAL
87.22427508,NORMAL
3299.914185,ANOMALY
37.34245207,NORMAL
41.76033123,NORMAL
17.7956801,NORMAL
49.24288494,NORMAL
8039.223216,ANOMALY
8.355143794,NORMAL
8.261482502,NORMAL
80.57574348,NORMAL
15.70523718,NORMAL
65.70068264,NORMAL
6.214998124,NORMAL
39.17904653,NORMAL
33.85265345,NORMAL
48.95947629,NORMAL
16.39123898,NORMAL
8.843593421,NORMAL
64.90005377,NORMAL
58.9673465,NORMAL
18.69797777,NORMAL
6664.309134,ANOMALY
35.75480458,NORMAL
17.76922617,NORMAL
74.9579121,NORMAL
98.26102131,NORMAL
2578.224443,ANOMALY
13.68816609,NORMAL
73.59138402,NORMAL
39.76476797,NORMAL
53.47592228,NORMAL
1.009177127,NORMAL
37.99279424,NORMAL
29.47457837,NORMAL
97.75987583,NORMAL
98.49803795,NORMAL
9991.574881,ANOMALY
1.991991675,NORMAL
57.25739647,NORMAL
70.95006566,NORMAL
21.30718925,NORMAL
41.72180508,NORMAL
94.16873239,NORMAL
93.63513309,NORMAL
72.68515062,NORMAL
80.83638414,NORMAL
6958.700863,ANOMALY
54.27127452,NORMAL
16.70077545,NORMAL
18.86476317,NORMAL
81.96874043,NORMAL
39.2690858,NORMAL
21.49397654,NORMAL
10.75663712,NORMAL
82.4140657,NORMAL
27.72003508,NORMAL
29.40135981,NORMAL
18.38555893,NORMAL
60.11935329,NORMAL
41.27627147,NORMAL
61.77790283,NORMAL
26.351769,NORMAL
5.465074744,NORMAL
6.798189599,NORMAL
58.86180765,NORMAL
60.88943281,NORMAL
42.25581611,NORMAL
84.7209178,NORMAL
0.04914597,NORMAL
9.461828749,NORMAL
97.73741367,NORMAL
6652.915356,ANOMALY
59.30641406,NORMAL
11.05100098,NORMAL
60.71152454,NORMAL
3.097564862,NORMAL
1972.920195,ANOMALY
21.42587096,NORMAL
66.70638417,NORMAL
81.10420506,NORMAL
48.32652181,NORMAL
36.56551322,NORMAL
44.80487382,NORMAL
22.60138195,NORMAL
82.99441493,NORMAL
98.13014075,NORMAL
98.19063233,NORMAL
36.70918765,NORMAL
69.19169651,NORMAL
28.24232558,NORMAL
62.11658225,NORMAL
4442.699482,ANOMALY
26.65540001,NORMAL
78.23771231,NORMAL
51.52462884,NORMAL
94.19715637,NORMAL
7664.431273,ANOMALY
14.25772785,NORMAL
10.76942316,NORMAL
17.41128185,NORMAL
10.17768187,NORMAL
8462.460035,ANOMALY
76.27957567,NORMAL
73.67815083,NORMAL
7.317857328,NORMAL
78.39009359,NORMAL
73.20816606,NORMAL
21.23751686,NORMAL
23.35817805,NORMAL
78.55050817,NORMAL
91.59529259,NORMAL
91.01854086,NORMAL
76.61354485,NORMAL
10.66896113,NORMAL
76.72341714,NORMAL
73.08612538,NORMAL
9342.028125,ANOMALY
2.825897548,NORMAL
47.38738972,NORMAL
48.20167454,NORMAL
63.49564408,NORMAL
6491.554111,ANOMALY
64.94316889,NORMAL
64.07795253,NORMAL
41.46965087,NORMAL
24.6922809,NORMAL
29.92178194,NORMAL
21.60796589,NORMAL
54.38351165,NORMAL
3.822496194,NORMAL
7.951791904,NORMAL
51.39000542,NORMAL
87.60047747,NORMAL
37.07679542,NORMAL
97.43739915,NORMAL
85.90160097,NORMAL
96.48726502,NORMAL
55.65461715,NORMAL
84.29321752,NORMAL
15.6790278,NORMAL
88.72377424,NORMAL
49.36522449,NORMAL
55.22134198,NORMAL
40.01289747,NORMAL
69.19768828,NORMAL
99.3488913,NORMAL
3969.823453,ANOMALY
92.6917254,NORMAL
77.2008005,NORMAL
39.1376475,NORMAL
30.69972688,NORMAL
81.33803071,NORMAL
59.4328817,NORMAL
79.91407051,NORMAL
71.78271832,NORMAL
76.34293373,NORMAL
3489.208669,ANOMALY
35.51931212,NORMAL
40.29695322,NORMAL
2.394952532,NORMAL
22.78466899,NORMAL
2498.02421,ANOMALY
56.38213353,NORMAL
1.379148959,NORMAL
36.67347022,NORMAL
56.58283381,NORMAL
36.09950988,NORMAL
52.3739202,NORMAL
69.47414471,NORMAL
54.74788124,NORMAL
0.096960942,NORMAL
593.7048304,ANOMALY
55.70023902,NORMAL
23.66409965,NORMAL
76.07707258,NORMAL
1.024701481,NORMAL
6485.297101,ANOMALY
67.69448268,NORMAL
63.62778126,NORMAL
70.78355845,NORMAL
9.397978402,NORMAL
8923.713646,ANOMALY
97.57455349,NORMAL
83.77203091,NORMAL
53.40568441,NORMAL
96.94610379,NORMAL
6026.118045,ANOMALY
18.22630884,NORMAL
52.98814768,NORMAL
65.56360596,NORMAL
33.9160721,NORMAL
9577.185596,ANOMALY
45.81313408,NORMAL
7.343174657,NORMAL
71.88364105,NORMAL
25.90914006,NORMAL
886.0920178,ANOMALY
34.39502656,NORMAL
90.10899485,NORMAL
66.82217428,NORMAL
30.1464525,NORMAL
82.92882513,NORMAL
50.47819231,NORMAL
45.68699663,NORMAL
10.38248325,NORMAL
8.083343338,NORMAL
9.052198844,NORMAL
40.99813395,NORMAL
54.75194912,NORMAL
14.22707605,NORMAL
4.061719605,NORMAL
50.14240965,NORMAL
99.87443674,NORMAL
36.86240251,NORMAL
20.05331929,NORMAL
70.19338501,NORMAL
86.05004306,NORMAL
10.32154514,NORMAL
27.85818889,NORMAL
72.82282708,NORMAL
3.273632151,NORMAL
3.944639975,NORMAL
36.87758073,NORMAL
52.03061516,NORMAL
11.24702232,NORMAL
61.02528845,NORMAL
77.36058289,NORMAL
